Date,Stock_Rolling_Vol_Pct,Bond_Rolling_Vol_Pct,Strategy_Rolling_Vol_Pct,Stock_Rolling_Return_Pct,Bond_Rolling_Return_Pct,Strategy_Rolling_Return_Pct,Stock_Sharpe_Unadj,Bond_Sharpe_Unadj,Strategy_Sharpe_Unadj,Stock_Sharpe_TreasuryAdj,Bond_Sharpe_TreasuryAdj,Strategy_Sharpe_TreasuryAdj
2020-10-08,33.813289794131784,7.398196067719534,13.731163922364628,20.303949569695035,8.202675660776482,28.490239052701828,0.7168702171521363,1.1025599520730176,1.895519431936,0.6971191307904689,1.0122880532502763,1.846881952209447
2020-10-09,33.8175731521646,7.369074216872007,13.741599787624043,20.5543232678284,8.83054734362485,28.757649860416112,0.7229754141532185,1.1851684980235253,1.9093280259527032,0.7034075376308038,1.0953691451802345,1.8611721994145694
2020-10-12,33.838385703946365,7.334064303152954,13.792444927482011,21.23440685005995,9.697118255072779,29.484010901506675,0.7393760025611605,1.2986537982068027,1.9436175483351326,0.7199999375193964,1.2092552416620916,1.896080308508889
2020-10-13,33.845920613587204,7.33249048766121,13.811203177533118,20.56995380041704,9.63787243594576,28.774343999519925,0.7230330975036414,1.2915464829651426,1.9013309790717303,0.7038401441693111,1.2029540496047242,1.854296469004516
2020-10-14,33.84227101112798,7.313965670048097,13.803078728837171,18.66856879365717,10.204381017725472,26.743575974665767,0.6760618535236643,1.3651245802222944,1.7870952265375346,0.6570448270054555,1.2771313636434152,1.7404694426890028
2020-10-15,33.842014781554724,7.31371597084969,13.802430998437629,18.71347010121347,9.869957251987582,26.79153266904124,0.677183285885338,1.3235978371423844,1.789916168691099,0.6583443478582736,1.2364263333921994,1.743725202820458
2020-10-16,33.84198872620413,7.3139728787262674,13.802550105343531,18.29367626651861,9.84578921285908,26.3431732397313,0.6667064632604928,1.320544895934102,1.7642116904553193,0.6480475022147227,1.2342092805546259,1.7184624379958648
2020-10-19,33.87618103101461,7.316611338296755,13.88673822409162,16.987278395054652,9.566674292038035,24.94787927471389,0.6335674436157226,1.285308855655181,1.6743163643381498,0.6151071254661055,1.19983690004463,1.629283105308205
2020-10-20,33.872032162701046,7.309789899152534,13.876769777638337,16.635047102195433,9.733208662250469,24.571679796781698,0.6246941142357799,1.3072253088712382,1.6536706407579478,0.6064107810133834,1.2225041801528609,1.6090425564938164
2020-10-21,33.87025256073281,7.309130622331334,13.87233743111446,16.835459368113682,9.332971205747477,24.78572946056259,0.6297822214396132,1.2573253531801927,1.6665418249673516,0.6116765972631902,1.173424531685563,1.6223357157467304
2020-10-22,33.87279569061696,7.31924448196877,13.878414850197935,17.131985213648846,8.913366635593324,25.102432918050297,0.6372497110695734,1.2031340276076556,1.6841532091270737,0.6193246882705955,1.1201786574850676,1.6404039307279796
2020-10-23,33.87367178242628,7.319823722048062,13.880461741095,17.339880635902883,9.086879289787175,25.324474942430353,0.6424814992188014,1.2247994634843016,1.6967126534188535,0.624737348904827,1.1426855292397993,1.6534100936766163
2020-10-26,33.92679992724014,7.319103052756653,14.010763979405832,14.700766173799185,9.612181778670736,22.505777390637437,0.5749057559454985,1.2905717388487643,1.5197358424474714,0.5573701035208241,1.2092873837690141,1.4772735918321567
2020-10-27,33.925456528098664,7.309628949840782,14.002600195273274,13.66132559501969,10.272415459132201,22.070407055223363,0.5480612110213986,1.3743374076945372,1.4950942697259422,0.5307020734636068,1.293770162677951,1.4530366048373204
2020-10-28,34.107025535359625,7.309612827488486,14.002117105777328,9.81885530566393,10.16417248691992,22.13921192500552,0.44608929641555917,1.3608995161948991,1.4991687082273575,0.4289976727658734,1.2811491302280296,1.457536115108988
2020-10-29,34.12024798810902,7.310339726647273,14.008585112295746,10.58619034429955,9.169817268376379,21.197696698423485,0.46646688728616825,1.2366943304571052,1.4432556000954073,0.44955773573675434,1.1577726297280033,1.4020705382558556
2020-10-30,34.13877656721234,7.294301361855199,14.008633635278214,9.695876984223917,8.129724201833621,21.19565467993032,0.4427069405281772,1.1079712306194638,1.4431307149399695,0.4259714443533247,1.029645790483081,1.4023466256754793
2020-11-02,34.145012731945066,7.29225259145653,13.981626636035136,9.92694136832748,8.520217625390526,20.259663111083558,0.4488537848755672,1.1577120500105778,1.3901561400750033,0.4322842824137152,1.0801275361136273,1.3496911865148953
2020-11-03,34.18584599795512,7.276593518086733,13.981137774889845,11.422104920623767,8.829598799193295,19.513433805214685,0.4882628560795793,1.1991834276676263,1.3456456670472334,0.4718771644799263,1.1222025260680812,1.3055803491442965
2020-11-04,34.255027051682156,7.298424855398716,14.000675273970328,14.076454796115968,10.33962670624815,20.673922845251823,0.5567325107455098,1.384685574916019,1.4130340054540802,0.5405461482511609,1.3087151708771103,1.3734313238503506
2020-11-05,34.30670098114209,7.294377671701219,14.12625026361161,16.248379606817377,10.004091198072995,22.971458191180115,0.611420513695667,1.3436448702006838,1.5353234848361226,0.5954239396648493,1.2684102570921507,1.496474556652285
2020-11-06,34.30575072201361,7.255640820058226,14.124016079603482,15.823331765981607,10.51497524655096,22.52182824394653,0.6007414672150115,1.4143149673705768,1.509586929651478,0.5849104410434725,1.3394635171701885,1.471135030810979
2020-11-09,34.32514811720841,7.295296243429962,14.170864420881532,16.98176398068498,9.847944272927233,23.747256926389394,0.6296111639471127,1.3240059040093362,1.5753477586828635,0.613953478259279,1.2503348202762243,1.5374211816975085
2020-11-10,34.32467874858316,7.302067554915139,14.16971446045876,17.057830682081153,9.416669270825452,23.82772284963197,0.6315104940428887,1.2689525356618798,1.5800556844077829,0.6160171063589184,1.1961230868817774,1.5425245431512977
2020-11-11,34.33006398787141,7.303090917028547,14.182653364561768,17.64913212990127,9.541320920845898,24.45322147176283,0.6461546328749195,1.2843811877277873,1.614301100749268,0.6308304737142002,1.2123460219980051,1.5772079453977927
2020-11-12,34.34497716199896,7.318723475571455,14.218906785224588,16.511823642619248,9.866326060037721,23.250138180904933,0.6177155421694912,1.3222872969162442,1.5421698422350587,0.6025655715063699,1.251192194311726,1.5055759321483464
2020-11-13,34.36858502967773,7.30563361059493,14.275592356063814,17.936905391035186,9.167816335623113,24.757637736916127,0.6529272411186945,1.2371901114375417,1.6218401221051983,0.6379545191110766,1.1667525153475518,1.585793192730253
2020-11-16,34.38071538644868,7.305542070170243,14.304678912024244,18.483682517019375,9.174210186793118,25.336037029149683,0.6662822570656941,1.238006672022058,1.6511942587305284,0.651482524403575,1.1683574397591345,1.6156237017413646
2020-11-17,34.38575728296958,7.307695211691009,14.316903969331293,17.81901050710102,9.269784832500449,24.632924550894366,0.6498599400448952,1.2496419764138955,1.6105765087902422,0.6352289054039869,1.1807968492722867,1.5754362852447956
2020-11-18,34.41013944218743,7.306420735205835,14.375595393413828,16.44643405827304,9.027827860546234,23.18096687232618,0.615560071321691,1.219496485030581,1.5230013321434188,0.6011066210923175,1.1514268712158422,1.4884048354973518
2020-11-19,34.40895590645782,7.2991853580547845,14.372609887016132,17.347543785238173,8.74619675128583,24.13419114512807,0.6379914613693256,1.185186229390672,1.5769691995001336,0.6237058902399231,1.1178428803760125,1.5427686199982693
2020-11-20,34.416438276700525,7.294927053087685,14.39061559257446,16.742042144299994,9.20908916659089,23.49367107959983,0.6228833174039335,1.2440827369967964,1.539195328360388,0.608770575305207,1.1775008076887805,1.5054434492811883
2020-11-23,34.419896480017705,7.2985234666857925,14.398811256879632,17.173207211187226,9.011102565378003,23.94977203494708,0.6335746238282014,1.218634703017362,1.564026057989666,0.6196331211392417,1.1528864620861337,1.5306993429734799
2020-11-24,34.447521805802275,7.301074729235145,14.464555534701839,18.17348286187217,8.79019000342196,25.007897367737918,0.6580366176525068,1.1904400573147866,1.616383837361019,0.6442750591258279,1.1255110427504809,1.5836105118141472
2020-11-25,34.448278347379436,7.299448462378777,14.466429040083067,17.74146304738182,8.622215226626206,24.55089223153688,0.6473883186086082,1.1695128921968478,1.5908525856524007,0.6337981262241986,1.1053767136258974,1.5584908515468092
2020-11-27,34.44670139161744,7.298323076241433,14.462710095674089,17.52298918788846,9.230801634242681,24.31978321161392,0.6420058584806171,1.2462623965039543,1.5783713420958736,0.6285869220882605,1.1829275605324745,1.546410658942937
2020-11-30,34.447668214497085,7.298108772143297,14.46502561153921,17.445280702543407,9.246334963147596,24.237580553916473,0.6400757025652964,1.2482459602149263,1.5735650313176481,0.62682590579652,1.1857058395822373,1.5420113641996154
2020-12-01,34.45055610507393,7.309549804353247,14.471526067924989,19.712209198718543,9.056732098869414,26.63561400378187,0.6955939876970675,1.2226337847430042,1.7051513868675197,0.68251324417054,1.1609830810993496,1.6740116931930893
2020-12-02,34.441444022187326,7.261547428227449,14.449641265648868,20.81306469363804,7.912105004432068,27.800136089387316,0.7222905316067934,1.0848889239639221,1.7709278373731323,0.709374890410808,1.0236301719336036,1.740142759385094
2020-12-03,34.43738512410599,7.253381984329878,14.440095691162282,20.008978094525155,8.61812731922087,26.949546154806647,0.7029251936875944,1.17596421139158,1.7257121550108332,0.690172003914554,1.1154150070722957,1.6952977784604204
2020-12-04,34.44576656059415,7.261012982569361,14.45994011078246,20.818156787804053,8.444683347303084,27.805522678404593,0.7223651119327559,1.1527878339792788,1.770060101657641,0.7097783830882675,1.0930772227216565,1.740076607935184
2020-12-07,34.43775993288345,7.258279749731524,14.441068069451813,19.53075615988542,9.114237014967696,26.443666857043226,0.6913159178781879,1.2380256569178278,1.6979294429641598,0.678888736603823,1.17906343720112,1.668294219079695
2020-12-08,34.43597240700918,7.25842567133252,14.436688162699513,20.24204641478009,9.135154344522123,27.196093687743115,0.7085796558856994,1.2406439946466559,1.7395383373615743,0.6963166166104986,1.1824647556176284,1.7102871907448618
2020-12-09,34.449537871409035,7.258992934351751,14.469171990865767,19.286214390978685,9.108022119656134,26.184982323006345,0.6852472356979888,1.2371261799168114,1.6807453569637825,0.6731554753749448,1.1797414215973152,1.6519561798468283
2020-12-10,34.449417605122704,7.251540316959932,14.468946052778865,18.919916460033214,8.902640059567668,25.797500012688523,0.6763126273815353,1.2123317035880676,1.6594933100171851,0.664387851418341,1.1556814514970983,1.631101360423544
2020-12-11,34.44103633818627,7.20590842489846,14.44917744321305,17.732664764804884,9.989599734078114,24.541585111370946,0.6472346700663238,1.3574262005109283,1.592061273162323,0.6354757876950882,1.3012239743426302,1.5640328198724498
2020-12-14,34.445329557525234,7.185391090890317,14.459505003768527,17.149804815432578,9.282671417535449,23.92501619111669,0.6327759277782006,1.2713274980978997,1.5566728188706576,0.6211870550745997,1.2157727573153378,1.5290658890779916
2020-12-15,34.46415032130996,7.168880679609929,14.504150459549372,17.93522902219109,9.68657042443497,24.755864417391816,0.652021261366231,1.3255691991641378,1.598432246988566,0.6406062481893511,1.2706919111145993,1.5713083743326044
2020-12-16,34.46414002084606,7.169847365833166,14.504100023074052,18.091626159652428,9.585213632888845,24.92130658626852,0.6558700901410123,1.3125011949886831,1.607582795920681,0.6446226044815758,1.2584365962781872,1.5808569101344139
2020-12-17,34.46702781324668,7.164017542182013,14.510855486703605,18.725846726368168,9.803358384367368,25.592206500466542,0.6713979882746824,1.3412805663112617,1.6438476837413496,0.6603170046320328,1.287968500956797,1.6175274869921434
2020-12-18,34.468994316270845,7.164935431885134,14.515685436403281,17.760868393353245,9.62605746409222,24.571419861245538,0.6476816999585313,1.3185548170507932,1.5870748908729002,0.6367686255889934,1.2660543162447904,1.5611606686293344
2020-12-21,34.46867737565631,7.164896264414463,14.515092609528162,16.803571610035917,9.69938248603972,23.558759024471797,0.623983464976975,1.3278973297645285,1.5308498805409707,0.613237223508423,1.2761996196357568,1.5053310126877082
2020-12-22,34.469832987635044,7.164893984274151,14.517894340027787,16.45902310970837,9.982438754441404,23.194283995691233,0.6153964960218281,1.3638780512467574,1.5102160802961244,0.6048166214929585,1.3129789718129652,1.4850962867848312
2020-12-23,34.46972967927582,7.167887590163373,14.517633408868969,16.552196500651295,9.564156931792844,23.29284595231911,0.6177193710909471,1.3101585182207554,1.5157541291141756,0.607307889600232,1.2600906358730692,1.4910337809390732
2020-12-24,34.46851909621986,7.1678451411126956,14.514780735116329,16.422409226642067,9.561037731569733,23.15555259482398,0.614493895738365,1.3097685224556503,1.5083409129359289,0.6042501338607306,1.2605086270554051,1.484014861558375
2020-12-28,34.477363085941484,7.167088859382193,14.535600367774945,17.4350522257676,9.411773262271538,24.22676052607202,0.6395644377972202,1.2908702879009648,1.566019827743593,0.6294888136321551,1.2424013823980442,1.5421211965300818
2020-12-29,34.47274235704362,7.166588081847354,14.524570697567757,17.835281648761114,9.462740763780598,24.650136713533776,0.6494821843179881,1.2974564300154094,1.5905444320398634,0.6395663675391301,1.24975933996735,1.5670101462978094
2020-12-30,34.47235746173714,7.155467273284516,14.523681171286047,17.69090030125784,9.933374515944982,24.497405252690065,0.645925892267896,1.359342374820834,1.5821836782525218,0.6361751534904284,1.3123669726821288,1.5590400310814843
2020-12-31,34.46603890590409,7.142848574531355,14.508745516938268,17.28554811245133,9.50006776398238,24.06861003070815,0.6359627428196745,1.3063068583325295,1.559863301455582,0.6263748597922085,1.260042913912907,1.5370869457007648
2021-01-04,34.48659718366412,7.1146820003658116,14.557636976405455,16.546724587721684,8.800338996302969,23.287057578198713,0.6174509677403536,1.2210609339100587,1.5116688159001441,0.6080304687936999,1.1753974801638938,1.4893519417420007
2021-01-05,34.49015000432465,7.118313064030084,14.56599633655741,16.875382377363945,8.663420003997135,23.634722877060387,0.6255941494237218,1.2027781567127633,1.530233743421485,0.6163368480152481,1.1579240302727647,1.5083138069587683
2021-01-06,34.492153947631934,7.142991444224873,14.57056883985349,17.909468750291268,8.18341010205501,24.72861433261968,0.6511386045374384,1.1368690850483594,1.590309636427783,0.6420454392467692,1.0929599106462804,1.5687838565818273
2021-01-07,34.51816855425873,7.148434296316792,14.63185561622221,19.05695424780096,8.054299306432998,25.94246320827103,0.6789869541176877,1.1193473323537182,1.6505035182895116,0.6700630822266431,1.076255978174188,1.6294511157664728
2021-01-08,34.516170451513425,7.155404237163059,14.627166210471115,18.904870157676477,7.666804532890126,25.781583526390108,0.6752997895241504,1.06810332587718,1.642239196625281,0.6665386555543645,1.0258414517151178,1.6215652814527581
2021-01-11,34.52216702311523,7.156480355925714,14.641382049517148,18.467246714769715,7.225555737862277,25.318650682982913,0.6645519153807262,1.0105521984710129,1.6155794025186632,0.655955299501581,0.9690829573841315,1.5953098809523438
2021-01-12,34.51750674703978,7.155137685963356,14.630517143704733,17.698736621615787,7.332789869138745,24.50569477676332,0.6457236128086715,1.0247025866182735,1.572146218839922,0.6372902341118013,0.9840186446948882,1.552249505469485
2021-01-13,34.51716543239307,7.1602417932571205,14.629637612264542,18.149737670943942,7.49296364863552,24.982778903606274,0.656816473963872,1.044855013848418,1.5983981664884352,0.6485497106202562,1.005003672767906,1.578893565931357
2021-01-14,34.51955542435423,7.161385756934262,14.635384448390443,17.488613795513896,6.978732317925607,24.283419761727522,0.640524823120134,0.9777193281358988,1.5594517013307436,0.6324233650771458,0.9386684042749378,1.5403433047649284
2021-01-15,34.520602577537055,7.16163173395458,14.63815448399004,15.68411373118186,7.490079450806153,22.3745587094915,0.5956414504919163,1.0442912972796519,1.4533556712841877,0.587706115677674,1.0060412797391811,1.4346420732181364
2021-01-19,34.52693534121002,7.16083162396116,14.65299505218964,16.2048641757486,7.640536803949494,22.925426099976477,0.6086139768100105,1.0639392558886982,1.4827083741580296,0.6008467490347646,1.0264884980355184,1.4644064113018909
2021-01-20,34.54921565367094,7.1514586222874374,14.705115268248214,18.02757748327002,7.261947152279102,24.853553735376323,0.653527743465372,1.0159581908706041,1.583898770262313,0.64592954190069,0.9792507276378383,1.566047029582314
2021-01-21,34.54915730460961,7.153523645409695,14.704965189027035,18.106970912699815,7.0889956891373895,24.937538783777292,0.6554763477326379,0.993120631043995,1.5884905671179805,0.6480435291428761,0.9572225713739064,1.5710272399102474
2021-01-22,34.55204288589812,7.151126907400266,14.711831408627265,17.569753192480263,6.983750214680251,24.369251753497934,0.6422442376761172,0.979675965582715,1.5568009755248442,0.6349779960655351,0.9445677239028871,1.539735561656595
2021-01-25,34.5388809608883,7.153494032005406,14.680637874805333,19.134066880875334,7.034673978313499,26.024035553332105,0.6806606274181175,0.9860295680935982,1.6499146451959545,0.673554763989755,0.9517206597505597,1.6331968041069278
2021-01-26,34.49845405359645,7.124104888688317,14.584991979120076,20.876372815494815,6.280378235752093,27.86710555671632,0.7231770249355612,0.8905080505108063,1.7594135430032651,0.716228128333258,0.8568580419969801,1.7429770450949396
2021-01-27,34.57635278884082,7.11546926828616,14.79626344551233,16.67951193235606,6.76375612364426,25.18484958829934,0.6200436703477799,0.9552932743541336,1.5929956544687662,0.6132791379992981,0.9224222368843917,1.5771880921207486
2021-01-28,34.5840686290491,7.106733339820695,14.795401604385686,17.776686271625696,5.978738954263463,24.26438500517456,0.647067919532466,0.8525092751740806,1.543153753719475,0.6404729937766205,0.8204158569975942,1.5277381961670502
2021-01-29,34.64643272455206,7.10918241637369,14.942666501744695,15.058271856894901,5.688922655770368,21.658415735140736,0.5790755772552298,0.8137116159605192,1.3874650868163683,0.5726620353229267,0.7824553707174859,1.3725944913267556
2021-02-01,34.63033856827021,7.093631446996667,14.904697127337279,19.084742785530207,5.291924484058508,25.915859083417956,0.6785854844424053,0.7622764896899079,1.6215807615930227,0.6723364909075911,0.7317695817065264,1.607061529167653
2021-02-02,34.650668409114296,7.098136258739841,14.963773360132885,19.92445519823256,5.115412158854227,27.834664890383685,0.6986852438911044,0.7381952443682267,1.7169299731938352,0.6926080345718976,0.7085283913667316,1.7028573619677354
2021-02-03,34.62028447390616,7.0775429789095705,14.948104182083174,18.222207886169706,5.469680799786603,28.708709900954045,0.6576665382513062,0.7876863578349343,1.764204752763953,0.6517556994559733,0.7587730864943553,1.7505150622131538
2021-02-04,34.61994090993976,7.063006211280673,14.947319454564113,18.20882391169596,5.892596346641943,28.694138746188536,0.6573423579849029,0.8458339397637447,1.7635314124902441,0.6516022493362166,0.8176982966268657,1.7502365723793993
2021-02-05,34.620426845830046,7.066762660606162,14.94838736345715,18.27942594009988,5.593437660793321,28.771003289278685,0.6590641799319126,0.8053784493941604,1.7674145300943072,0.6534968868284504,0.7781039995683373,1.7545206935264324
2021-02-08,34.621212059380646,7.051919997494995,14.949009270745911,19.76093728600201,5.134595042100454,30.38392709982256,0.6950440640225385,0.7451587121106618,1.8507033629908327,0.6896485966765482,0.7186698099093678,1.838207710886948
2021-02-09,34.61601971133818,7.049994890534602,14.93774699885633,18.81198216583084,5.010879103150723,29.35079811792494,0.6720937331120472,0.7286384273959233,1.7986731007656729,0.6668679206969378,0.7029792846053302,1.7865630532743726
2021-02-10,34.61615012369306,7.04907120345594,14.93826166087989,18.54977161527973,5.5290522851979995,29.065329065305235,0.665704137172525,0.7985690612371354,1.7838105098749941,0.6606506422206138,0.7737526655935622,1.7721001419703541
2021-02-11,34.61180145814175,7.044228213232369,14.9286442889735,17.9832177852306,5.719533093780149,28.4485209895728,0.6518914986222265,0.8246763894798561,1.752741402077759,0.6470093442134274,0.800687933403444,1.741422212216014
2021-02-12,34.61383402324294,7.052752603267224,14.932773440883555,18.699133162448,5.277382737091729,29.227939224500755,0.6693666512953892,0.7643269301296696,1.7928524847867109,0.6646578953784709,0.7412170743141303,1.7819376941478908
2021-02-16,34.61424877238436,7.088048491456384,14.93398668739983,18.388586983347665,4.259334774152279,28.889847094508415,0.6617876481429711,0.6237539075808292,1.7751586794497292,0.657250911957319,0.6015989074938344,1.764643355026859
2021-02-17,34.61238179132709,7.086815877195203,14.92937415162355,18.740116389483454,4.165269960006657,29.272557730394432,0.6703785220859302,0.611111217220076,1.7955415195915105,0.6660135137765811,0.589792286864953,1.785421649020173
2021-02-18,34.61403916923212,7.086777017541652,14.934089356152324,17.6666827291176,4.174699867895182,28.10390875944162,0.6441035236847821,0.612391768982795,1.734149152308974,0.6399129815913592,0.591923848544066,1.7244363680405246
2021-02-19,34.6117572967785,7.093766454010321,14.92859904233565,17.91320550214288,3.4553800961881542,28.37229850316767,0.6501753621885757,0.5141672073008577,1.7487659466232195,0.6461582392711425,0.4945669449647721,1.7394523008447227
2021-02-22,34.60449345204533,7.0851466705495785,14.911509440045078,18.211174178542034,2.870846370959068,28.69669748552417,0.6575387204144624,0.43472457075941473,1.7675412573511673,0.6536919633326289,0.4159366632622811,1.7586142549718893
2021-02-23,34.4322607317294,7.043530952890895,14.896149630454348,22.4560186152984,2.154636690238987,27.863415624800304,0.7616288139737898,0.337677461061431,1.72555913750719,0.7579333823759289,0.31961236485544503,1.717017194290288
2021-02-24,34.30482171100988,7.039880932689869,14.928952475207472,27.645314493698557,1.7314912169431596,28.919355719361484,0.8842771605979133,0.27884986816923374,1.7772390147622603,0.8807371195511811,0.2615995086647285,1.7691044536026959
2021-02-25,34.39273533657134,7.166209941522052,15.136809481220451,25.13629561988353,0.42761333014087466,25.892039323250593,0.8251172997701176,0.09517582032435018,1.5977813223106625,0.8217530326171041,0.07902971928359104,1.59013728411763
2021-02-26,34.095451043789936,7.205855106304792,15.145438938451763,30.221224954559478,0.839845536847661,24.596221863240796,0.9462095182213144,0.15189296438522362,1.5285795523120023,0.9429742032130782,0.13658464596260558,1.5212962028545953
2021-03-01,34.16565930155448,7.118985662375227,15.292148235974937,34.208650270912514,-0.3901266777070922,26.221405718477286,1.0333475277134712,-0.01950888220381786,1.6001670197095228,1.0302584703005602,-0.034333983438429555,1.5932654594117892
2021-03-02,33.900624076972804,7.120988865337285,15.316049206560207,27.48008436691549,-0.14086492210623192,25.330630386035956,0.8869363569688248,0.01561351801616932,1.5516239436435868,0.883951910323356,0.0014055750297248353,1.5450181537011987
2021-03-03,33.80842639378459,7.044916694418488,15.343400127907508,29.365910835425126,-1.8165858797972279,22.25590565055957,0.9319038545970514,-0.22518372232690104,1.3871078350077657,0.9290149110395212,-0.23904770963251995,1.3807421901828671
2021-03-04,33.59351149604143,7.058658757534356,15.39684700959581,22.687572673408663,-2.0875888637495787,21.015504299608303,0.7778256121677325,-0.2637627864197065,1.3165412600849848,0.7749946138283529,-0.27723605075023,1.310364464589131
2021-03-05,33.45813538626969,7.0022678990068545,15.475421132579047,29.267182810691562,-3.085659292146359,22.148666399156536,0.9358903389096704,-0.41275502072933845,1.3709018864438234,0.9331151341925772,-0.4260154638441029,1.3649018445481205
2021-03-08,33.41500676234331,6.936272503241912,15.457713747858012,30.82727567657941,-4.436983208957979,20.32789871207301,0.972610285763946,-0.6197458288999347,1.2750614322922194,0.9698766266231725,-0.632915040264136,1.2691520694870277
2021-03-09,32.497056420886366,6.893059557083767,15.492527306003307,43.749669843912464,-4.837795914654597,20.92665217104015,1.2805793176565878,-0.6850238899853126,1.3046031235612294,1.2778044631425387,-0.698105831749495,1.2987826010653376
2021-03-10,32.11565140423891,6.6509743849348,15.381797520812441,37.57775616069989,-2.8550486993630164,23.94954720232223,1.1552372835232232,-0.40243925210191783,1.4735265416660164,1.1524739569690983,-0.41578256500496624,1.4677569928074863
2021-03-11,31.7164180336374,6.576757461485866,15.373062772786497,46.282959358277886,-1.9100542947884103,26.520570932902388,1.3593891061699266,-0.2605467955118418,1.6079449090834337,1.3566335356673862,-0.2738355364288566,1.6022598463687714
2021-03-12,30.137694721114418,6.615424712356612,15.37304879927635,62.17427197435978,-2.6692975619069803,26.634536559401823,1.7561952552765363,-0.37608683947629434,1.61380874368084,1.7533279922098302,-0.3891491450344101,1.6081876921823512
2021-03-15,28.711813379395284,6.585235769474543,15.362021325101747,49.17656089177935,-1.9101936322663882,28.204186599619273,1.5381895083749064,-0.2601480216474782,1.6951279739043739,1.5352113635969822,-0.2731328167366607,1.6895617834095815
2021-03-16,26.10368157722252,6.024533928428703,15.150560918806274,68.82705216330916,-4.451477143338012,24.764129192853733,2.1372670278253083,-0.7257570004215598,1.5370021650941745,2.134018231065764,-0.7398337003169766,1.5314046458620663
2021-03-17,25.319663650952652,5.483728096953462,14.925734379859982,58.970924449160435,-2.1575844354171925,28.391023139834214,1.9577794128925605,-0.37051047331499337,1.7500351455519982,1.9544546238517886,-0.38586180706720663,1.744395051866805
2021-03-18,24.730832073081434,5.342063257163229,14.934205815151513,65.69080510084476,-1.3993275159923546,28.28400716779782,2.1659749207267436,-0.23727877519443272,1.7435386548704308,2.1625709697406243,-0.253037207127982,1.7379017605310398
2021-03-19,24.73359642707513,5.331867497552923,14.935129567402722,65.25352474584416,-1.782631792347955,27.637006140387843,2.1550533887897827,-0.3108813274310773,1.7095505855579336,2.1516445237322785,-0.32669445344093345,1.7039052717877283
2021-03-22,24.311074480085317,4.687276216041655,14.748353360542627,74.14738916469948,-3.9092907175169223,25.449927788023217,2.4042411757354514,-0.8273463150626124,1.6120572039003844,2.4007668625649052,-0.84536622307811,1.6063301722656342
2021-03-23,24.10388820726248,4.559154730323129,14.730858477698161,78.34341916265389,-4.564258781649311,23.07173171032286,2.521799892075863,-1.0018703920588699,1.4837573454443533,2.518287483695013,-1.0204402156244494,1.478010042999051
2021-03-24,22.236943409757682,4.512830257288574,14.72478618691581,61.91507430620542,-3.784146548071654,23.228529817708534,2.279768822067831,-0.8322540154593687,1.4929627076297236,2.275952957019513,-0.8510566670773128,1.4872000993268528
2021-03-25,22.213424590273757,4.513726554918346,14.732417726800664,60.76353813947204,-3.9667524193998105,23.849133969646207,2.2497553234913488,-0.874160121138743,1.526393831210222,2.2459202337518236,-0.8930337670473638,1.520611312800437
2021-03-26,21.48280072690322,4.5174232071778935,14.812177135390451,54.12326989681993,-4.51813967240311,25.565572307543725,2.1224453675757644,-1.0008521240046548,1.6119667697242395,2.11845768141339,-1.0198157373875234,1.6061832399699918
2021-03-29,21.23463666897886,4.464335355921981,14.798741457210058,58.91177687352942,-5.54603022775092,24.566492132127806,2.2890695990490633,-1.2556809087966183,1.5592661349518544,2.2850229759170535,-1.2749286948820708,1.5534596565973966
2021-03-30,21.01856195388525,4.457538457686927,14.802134918224507,53.540494650097116,-5.847386428123624,23.961127016450746,2.1465893292926195,-1.329336817344336,1.5260010949190084,2.142501106124306,-1.3486139526422554,1.520195947727794
2021-03-31,20.953117184155683,4.454328802093902,14.805043749162305,56.47360434617595,-6.150851800378343,24.22771759344615,2.243111000386106,-1.4027852872443065,1.5402537432824128,2.2390132276835457,-1.4220611681784696,1.534454293237854
2021-04-01,20.43458192173478,4.457969357296012,14.833402798765274,65.59236387180391,-6.117274889238811,25.03496135427328,2.5723681196320713,-1.3935815207026625,1.5812945675743282,2.568177045012193,-1.412792702026698,1.5755209188153843
2021-04-05,20.360244564856945,4.465209847905332,14.894410053796426,64.14114212645032,-6.397698095628678,26.817496693591014,2.5377094470645543,-1.4582266467097842,1.670549074161385,2.53351281550163,-1.4773622412014533,1.664812395457018
2021-04-06,20.291798806957736,4.493441827782708,14.895196123007338,66.50941216240334,-6.0117079290579305,26.652657742860164,2.6163224842300736,-1.357224841267236,1.6617280816141982,2.612120106172534,-1.3762022339480846,1.656003161354661
2021-04-07,19.18248147130666,4.473129728388934,14.885006129351508,56.10103457552498,-5.643993618871379,27.38672209909785,2.4195917993991602,-1.276319205034639,1.7016277856993698,2.4151567424703857,-1.2953384158615617,1.6959122759695722
2021-04-08,19.184413254993014,4.467894604456139,14.879894125719034,56.777481901461215,-4.896720493236262,28.57906838915767,2.441948316101359,-1.101344855153009,1.7648365539766897,2.4375391480453215,-1.1202771061540455,1.7591518830117576
2021-04-09,18.91996895425712,4.473336988915765,14.890786774667635,52.72120948285253,-5.029397172517869,29.664371018553947,2.334689449134071,-1.1311527983892928,1.820159566108602,2.3302568266456873,-1.1499005654531123,1.814527554776009
